col_id,row_id,time_id,from,to,label_id,twdtw_dist
59931,48787,4,12277,12642,6,5.17373
59931,48788,4,12277,12610,8,4.77437
59931,48789,4,12293,12658,4,4.48364
59931,48790,4,12293,12642,3,4.7758
59931,48791,4,12277,12658,6,4.87693
59931,48792,4,12277,12658,6,5.14319
59931,48793,4,12293,12642,6,5.02976
59931,48794,4,12309,12642,6,5.29176
59931,48795,4,12309,12642,6,5.61992
59931,48796,4,12293,12642,6,4.97073
59931,48797,4,12293,12610,8,5.04318
59931,48798,4,12293,12610,8,5.28594
59931,48799,4,12293,12610,8,4.72372
59932,48779,4,12309,12610,7,3.94846
59932,48780,4,12277,12610,8,3.88547
59932,48781,4,12293,12610,4,4.29741
59932,48782,4,12293,12610,4,3.78973
59932,48783,4,12293,12610,2,3.15999
59932,48784,4,12277,12658,4,2.93269
59932,48785,4,12277,12642,4,3.34284
59932,48786,4,12277,12610,8,4.58815
59932,48787,4,12277,12642,6,5.45021
59932,48788,4,12277,12642,6,4.79761
59932,48789,4,12277,12642,4,4.66781
59932,48790,4,12293,12642,4,4.88997
59932,48791,4,12277,12658,6,4.72566
59932,48792,4,12293,12642,6,5.13212
59932,48793,4,12293,12658,6,5.06319
59932,48794,4,12309,12642,6,5.22257
59932,48795,4,12309,12642,6,5.12862
59932,48796,4,12293,12642,6,5.29525
59932,48797,4,12293,12642,6,5.22669
59932,48798,4,12293,12610,1,5.08147
59932,48799,4,12293,12610,8,4.9019
59933,48779,4,12309,12610,7,4.19111
59933,48780,4,12277,12610,7,4.17048
59933,48781,4,12277,12610,7,4.29585
59933,48782,4,12293,12642,4,4.11074
59933,48783,4,12293,12610,4,3.29241
59933,48784,4,12277,12642,4,2.77384
59933,48785,4,12309,12642,4,3.22755
59933,48786,4,12309,12642,8,4.70374
59933,48787,4,12293,12610,3,4.83031
59933,48788,4,12277,12642,6,5.30458
59933,48789,4,12293,12642,3,4.92256
59933,48790,4,12293,12610,4,4.36972
59933,48791,4,12277,12658,6,4.65522
59933,48792,4,12293,12642,6,5.06172
59933,48793,4,12293,12642,6,4.82675
59933,48794,4,12293,12642,6,4.941
59933,48795,4,12309,12642,6,4.98092
59933,48796,4,12293,12610,7,5.11976
59933,48797,4,12293,12610,7,5.1487
59933,48798,4,12293,12610,1,5.0461
59933,48799,4,12293,12610,1,4.85646
59934,48779,4,12293,12642,9,4.44504
59934,48780,4,12277,12610,8,4.71229
59934,48781,4,12293,12642,9,5.70139
59934,48782,4,12277,12610,8,4.13733
59934,48783,4,12293,12642,4,3.14393
59934,48784,4,12277,12642,4,3.07439
59934,48785,4,12277,12642,4,3.05014
59934,48786,4,12293,12642,4,3.12857
59934,48787,4,12277,12658,6,4.30941
59934,48788,4,12293,12642,6,4.80326
59934,48789,4,12309,12658,6,4.64721
59934,48790,4,12293,12610,4,4.48733
59934,48791,4,12277,12658,6,4.64723
59934,48792,4,12309,12610,6,4.86173
59934,48793,4,12309,12642,6,4.9152
59934,48794,4,12309,12658,6,4.9197
59934,48795,4,12309,12642,6,5.07311
59934,48796,4,12309,12642,6,5.29191
59934,48797,4,12277,12610,1,4.99745
59934,48798,4,12293,12610,1,5.03272
59934,48799,4,12293,12610,1,4.65252
59935,48779,4,12293,12642,9,4.69923
59935,48780,4,12293,12642,9,4.49609
59935,48781,4,12277,12610,8,5.19061
59935,48782,4,12293,12642,4,4.58074
59935,48783,4,12277,12658,4,3.52807
59935,48784,4,12293,12610,2,3.13803
59935,48785,4,12293,12610,2,3.18577
59935,48786,4,12261,12658,4,3.20472
59935,48787,4,12293,12610,4,4.34174
59935,48788,4,12293,12642,6,4.57511
59935,48789,4,12293,12658,6,5.16361
59935,48790,4,12293,12642,6,4.83648
59935,48791,4,12277,12658,6,4.78439
59935,48792,4,12277,12642,6,4.63541
59935,48793,4,12261,12658,6,4.68421
59935,48794,4,12277,12610,7,4.81482
59935,48795,4,12309,12610,7,5.00063
59935,48796,4,12293,12610,7,5.10891
59935,48797,4,12293,12610,7,4.95159
59935,48798,4,12293,12610,1,5.03229
59935,48799,4,12277,12610,1,4.79761
59936,48779,4,12293,12658,9,4.78404
59936,48780,4,12293,12658,9,4.74324
59936,48781,4,12261,12610,7,4.22641
59936,48782,4,12293,12642,4,3.87089
59936,48783,4,12309,12610,2,3.33429
59936,48784,4,12293,12610,2,2.90728
59936,48785,4,12293,12610,2,3.16829
59936,48786,4,12293,12610,2,3.47508
59936,48787,4,12293,12658,4,3.0523
59936,48788,4,12277,12610,8,4.26792
59936,48789,4,12293,12658,6,4.63569
59936,48790,4,12293,12658,6,5.26655
59936,48791,4,12293,12658,6,5.54426
59936,48792,4,12293,12658,6,5.2045
59936,48793,4,12277,12610,7,4.88955
59936,48794,4,12277,12610,7,4.71594
59936,48795,4,12309,12610,7,5.05561
59936,48796,4,12293,12610,7,5.02873
59936,48797,4,12293,12610,7,5.1949
59936,48798,4,12293,12610,1,5.3253
59936,48799,4,12277,12610,1,5.11362
59937,48779,4,12277,12610,8,4.42805
59937,48780,4,12293,12642,4,5.03689
59937,48781,4,12277,12674,4,4.78101
59937,48782,4,12309,12674,4,3.99038
59937,48783,4,12309,12610,2,3.70116
59937,48784,4,12309,12610,2,3.80274
59937,48785,4,12309,12610,2,4.0052
59937,48786,4,12309,12610,2,3.62379
59937,48787,4,12293,12658,4,3.47318
59937,48788,4,12293,12610,4,4.1638
59937,48789,4,12277,12658,6,4.494
59937,48790,4,12277,12658,6,4.67421
59937,48791,4,12293,12642,6,5.39016
59937,48792,4,12293,12610,7,5.55931
59937,48793,4,12277,12610,1,5.00599
59937,48794,4,12293,12610,7,4.66327
59937,48795,4,12293,12610,7,4.9063
59937,48796,4,12293,12610,7,5.3782
59937,48797,4,12293,12642,6,5.69222
59937,48798,4,12293,12610,7,5.35214
59937,48799,4,12277,12610,1,5.49901
59938,48779,4,12293,12610,4,4.6563
59938,48780,4,12293,12642,4,4.85467
59938,48781,4,12293,12642,4,4.23911
59938,48782,4,12277,12674,4,3.86537
59938,48783,4,12277,12658,4,4.09943
59938,48784,4,12293,12658,5,4.45595
59938,48785,4,12309,12658,4,4.30553
59938,48786,4,12309,12610,4,4.09457
59938,48787,4,12309,12610,4,4.21961
59938,48788,4,12277,12642,8,3.63359
59938,48789,4,12277,12610,8,3.92542
59938,48790,4,12277,12674,6,4.37844
59938,48791,4,12293,12642,6,5.00583
59938,48792,4,12293,12610,7,5.46764
59938,48793,4,12293,12610,7,5.53792
59938,48794,4,12293,12610,7,5.09476
59938,48795,4,12293,12610,7,4.56528
59938,48796,4,12293,12610,7,4.89424
59938,48797,4,12293,12610,7,5.02543
59938,48798,4,12293,12610,1,5.2253
59938,48799,4,12277,12610,1,4.95739
59939,48779,4,12293,12658,9,4.4006
59939,48780,4,12293,12610,7,4.24006
59939,48781,4,12293,12610,7,3.37374
59939,48782,4,12277,12610,7,3.80815
59939,48783,4,12293,12610,4,4.10625
59939,48784,4,12293,12610,7,3.88348
59939,48785,4,12293,12610,7,3.55118
59939,48786,4,12293,12610,7,3.66417
59939,48787,4,12293,12610,7,3.24473
59939,48788,4,12277,12610,7,3.12666
59939,48789,4,12277,12658,8,3.84763
59939,48790,4,12293,12642,4,3.70416
59939,48791,4,12293,12674,6,5.0552
59939,48792,4,12293,12642,6,5.42188
59939,48793,4,12293,12610,7,5.43225
59939,48794,4,12293,12610,7,4.87775
59939,48795,4,12293,12610,7,4.47591
59939,48796,4,12293,12610,7,4.57592
59939,48797,4,12293,12610,7,4.7096
59939,48798,4,12277,12610,1,4.37108
59939,48799,4,12277,12610,1,4.04598
59940,48779,4,12277,12610,7,3.46764
59940,48780,4,12293,12610,7,3.6859
59940,48781,4,12293,12610,7,3.66469
59940,48782,4,12277,12610,7,3.48351
59940,48783,4,12277,12610,8,4.35285
59940,48784,4,12293,12610,7,4.39219
59940,48785,4,12277,12610,7,3.75367
59940,48786,4,12277,12610,7,3.56048
59940,48787,4,12277,12610,7,3.23354
59940,48788,4,12277,12610,7,3.091
59940,48789,4,12277,12610,7,2.88219
59940,48790,4,12293,12642,4,3.80794
59940,48791,4,12293,12658,4,4.1754
59940,48792,4,12293,12658,6,4.98575
59940,48793,4,12293,12642,6,4.77273
59940,48794,4,12293,12658,6,4.11423
59940,48795,4,12293,12658,6,3.8931
59940,48796,4,12277,12610,8,4.03566
59940,48797,4,12293,12610,8,4.4495
59940,48798,4,12277,12610,4,4.50415
59940,48799,4,12293,12674,4,4.51264
59941,48779,4,12293,12610,7,3.47007
59941,48780,4,12293,12610,7,3.59563
59941,48781,4,12293,12610,7,3.62789
59941,48782,4,12293,12610,7,3.50982
59941,48783,4,12277,12610,7,4.15987
59941,48784,4,12293,12642,9,4.40308
59941,48785,4,12277,12610,7,4.05265
59941,48786,4,12277,12610,7,3.39533
59941,48787,4,12277,12610,7,2.94772
59941,48788,4,12277,12610,7,3.01011
59941,48789,4,12277,12610,7,3.08921
59941,48790,4,12277,12610,7,3.38697
59941,48791,4,12309,12610,7,3.89492
59941,48792,4,12293,12642,4,4.04397
59941,48793,4,12293,12658,6,3.37431
59941,48794,4,12277,12610,8,3.30921
59941,48795,4,12277,12610,8,3.40637
59941,48796,4,12277,12610,8,3.57335
59941,48797,4,12293,12658,4,4.0339
59941,48798,4,12293,12610,2,3.60857
59941,48799,4,12293,12610,2,3.1786
59942,48779,4,12293,12610,7,3.22034
59942,48780,4,12293,12610,7,3.588
59942,48781,4,12293,12610,7,3.79892
59942,48782,4,12293,12610,7,3.63809
59942,48783,4,12277,12610,7,3.60399
59942,48784,4,12293,12642,9,4.137
59942,48785,4,12277,12610,7,3.46449
59942,48786,4,12277,12610,7,3.23757
59942,48787,4,12277,12610,7,2.89136
59942,48788,4,12277,12610,7,3.05136
59942,48789,4,12277,12610,7,3.10485
59942,48790,4,12277,12610,7,3.04287
59942,48791,4,12277,12610,7,3.61442
59942,48792,4,12293,12610,4,3.62021
59942,48793,4,12309,12658,8,3.77224
59942,48794,4,12277,12610,8,2.97713
59942,48795,4,12277,12610,8,3.43632
59942,48796,4,12277,12658,8,3.63425
59942,48797,4,12293,12610,2,3.40758
59942,48798,4,12293,12610,2,3.38988
59942,48799,4,12293,12610,2,2.72365
59943,48779,4,12293,12610,7,3.30663
59943,48780,4,12293,12610,7,3.70061
59943,48781,4,12293,12610,7,3.79236
59943,48782,4,12293,12610,7,3.65373
59943,48783,4,12293,12610,7,3.18786
59943,48784,4,12293,12658,9,3.49829
59943,48785,4,12277,12610,7,3.54955
59943,48786,4,12293,12610,7,3.49516
59943,48787,4,12293,12610,7,2.70065
59943,48788,4,12277,12610,7,2.73132
59943,48789,4,12277,12610,7,3.09161
59943,48790,4,12293,12610,7,2.87724
59943,48791,4,12293,12610,7,2.99471
59943,48792,4,12293,12610,4,3.83164
59943,48793,4,12293,12674,4,3.93612
59943,48794,4,12277,12610,8,3.62407
59943,48795,4,12277,12610,8,3.30033
59943,48796,4,12293,12642,8,3.38072
59943,48797,4,12293,12642,4,3.41948
59943,48798,4,12309,12610,2,3.32156
59943,48799,4,12309,12610,2,3.09476
59944,48779,4,12293,12610,7,3.51678
59944,48780,4,12293,12610,7,3.88132
59944,48781,4,12293,12610,7,3.87763
59944,48782,4,12293,12610,7,3.40982
59944,48783,4,12293,12610,7,3.1735
59944,48784,4,12309,12610,7,2.8471
59944,48785,4,12293,12658,9,3.60731
59944,48786,4,12293,12610,7,3.21264
59944,48787,4,12293,12610,7,3.11891
59944,48788,4,12293,12610,7,2.73552
59944,48789,4,12293,12610,7,2.87728
59944,48790,4,12293,12610,7,2.81157
59944,48791,4,12277,12610,7,3.97016
59944,48792,4,12277,12610,7,3.52149
59944,48793,4,12293,12610,4,3.91781
59944,48794,4,12293,12642,4,4.15993
59944,48795,4,12277,12610,8,3.33852
59944,48796,4,12277,12610,8,3.23673
59944,48797,4,12277,12610,8,3.20235
59944,48798,4,12293,12642,4,4.13045
59944,48799,4,12309,12610,2,3.08316
59945,48779,4,12293,12610,7,3.33824
59945,48780,4,12293,12610,7,3.69293
59945,48781,4,12293,12610,7,3.78393
59945,48782,4,12293,12610,7,3.4799
59945,48783,4,12293,12610,7,3.17716
59945,48784,4,12293,12610,7,3.28442
59945,48785,4,12277,12610,7,3.19042
59945,48786,4,12293,12610,7,3.12531
59945,48787,4,12293,12610,7,3.25362
59945,48788,4,12293,12610,7,2.81096
59945,48789,4,12293,12610,7,2.94921
59945,48790,4,12293,12610,7,3.22458
59945,48791,4,12293,12610,7,3.91245
59945,48792,4,12293,12610,7,3.10969
59945,48793,4,12309,12674,4,4.24006
59945,48794,4,12309,12642,4,3.67705
59945,48795,4,12277,12610,8,3.96888
59945,48796,4,12293,12610,8,3.30641
59945,48797,4,12277,12610,8,3.09284
59945,48798,4,12277,12610,8,3.91155
59945,48799,4,12293,12658,4,3.94162
59946,48779,4,12293,12610,7,3.16967
59946,48780,4,12293,12610,7,3.49653
59946,48781,4,12293,12610,7,3.56065
59946,48782,4,12293,12610,7,3.42738
59946,48783,4,12293,12610,7,3.51548
59946,48784,4,12293,12610,7,3.40687
59946,48785,4,12309,12610,7,3.23032
59946,48786,4,12293,12610,7,2.86021
59946,48787,4,12277,12610,7,3.23661
59946,48788,4,12293,12610,7,3.05099
59946,48789,4,12293,12610,7,3.15888
59946,48790,4,12293,12610,7,3.09949
59946,48791,4,12293,12610,7,3.05192
59946,48792,4,12293,12610,7,3.24476
59946,48793,4,12277,12610,7,3.17545
59946,48794,4,12309,12610,7,4.23087
59946,48795,4,12293,12658,4,3.8499
59946,48796,4,12293,12642,8,3.36008
59946,48797,4,12293,12658,8,3.66117
59946,48798,4,12293,12658,4,4.13564
59946,48799,4,12293,12610,2,2.93708
59947,48779,4,12293,12610,7,3.12474
59947,48780,4,12293,12610,7,3.22185
59947,48781,4,12293,12610,7,3.22144
59947,48782,4,12293,12610,7,3.39864
59947,48783,4,12293,12610,7,3.57507
59947,48784,4,12309,12610,7,3.41939
59947,48785,4,12309,12610,7,3.21849
59947,48786,4,12309,12610,7,2.70266
59947,48787,4,12293,12610,7,2.96247
59947,48788,4,12293,12610,7,2.99308
59947,48789,4,12293,12610,7,2.89098
59947,48790,4,12293,12610,7,2.99062
59947,48791,4,12293,12610,7,3.25503
59947,48792,4,12293,12610,7,3.12284
59947,48793,4,12293,12610,7,3.32754
59947,48794,4,12293,12610,7,3.5517
59947,48795,4,12293,12674,4,4.05282
59947,48796,4,12293,12610,4,3.40547
59947,48797,4,12309,12610,2,3.22404
59947,48798,4,12309,12610,2,3.36946
59947,48799,4,12309,12610,2,2.93622
59948,48779,4,12293,12610,7,3.12141
59948,48780,4,12293,12610,7,3.21021
59948,48781,4,12293,12610,7,3.21413
59948,48782,4,12293,12610,7,3.03693
59948,48783,4,12293,12610,7,3.42103
59948,48784,4,12293,12610,7,3.39023
59948,48785,4,12293,12610,7,3.2497
59948,48786,4,12309,12610,7,3.25777
59948,48787,4,12293,12610,7,3.12032
59948,48788,4,12293,12610,7,2.87051
59948,48789,4,12293,12610,7,3.16768
59948,48790,4,12293,12610,7,3.30918
59948,48791,4,12293,12658,9,3.56869
59948,48792,4,12293,12610,7,3.68601
59948,48793,4,12293,12610,7,3.68953
59948,48794,4,12309,12610,7,3.21252
59948,48795,4,12277,12610,7,3.81682
59948,48796,4,12293,12610,2,3.35548
59948,48797,4,12293,12610,2,2.66953
59948,48798,4,12293,12610,2,3.40004
59948,48799,4,12293,12642,4,3.6022
59949,48779,4,12293,12610,7,3.03887
59949,48780,4,12293,12610,7,3.12142
59949,48781,4,12293,12610,7,3.0581
59949,48782,4,12293,12610,7,3.14608
59949,48783,4,12293,12610,7,3.25452
59949,48784,4,12309,12610,7,3.64421
59949,48785,4,12309,12610,7,3.68035
59949,48786,4,12293,12610,7,3.47752
59949,48787,4,12293,12610,7,3.35306
59949,48788,4,12293,12610,7,3.89681
59949,48789,4,12293,12610,7,3.4066
59949,48790,4,12293,12610,7,4.05088
59949,48791,4,12293,12610,7,3.89904
59949,48792,4,12309,12610,7,4.15337
59949,48793,4,12293,12658,6,4.89192
59949,48794,4,12293,12658,6,4.17238
59949,48795,4,12293,12658,6,4.06726
59949,48796,4,12293,12674,4,4.19719
59949,48797,4,12277,12610,2,3.00462
59949,48798,4,12277,12658,4,3.18002
59949,48799,4,12293,12610,4,3.55841
59950,48779,4,12293,12610,7,2.98675
59950,48780,4,12293,12610,7,2.95452
59950,48781,4,12293,12610,7,3.26733
59950,48782,4,12293,12610,7,3.05444
59950,48783,4,12293,12610,7,3.20693
59950,48784,4,12293,12610,7,3.35729
59950,48785,4,12309,12610,7,3.4504
59950,48786,4,12309,12610,7,3.56824
59950,48787,4,12309,12610,7,4.12252
59950,48788,4,12293,12642,6,4.54362
59950,48789,4,12293,12658,6,4.86237
59950,48790,4,12293,12610,7,4.44901
59950,48791,4,12309,12610,7,4.8447
59950,48792,4,12309,12610,7,4.55652
59950,48793,4,12293,12658,6,4.36145
59950,48794,4,12293,12610,6,4.67272
59950,48795,4,12277,12610,7,3.82174
59950,48796,4,12293,12610,8,3.36323
59950,48797,4,12309,12610,4,4.15862
59950,48798,4,12309,12674,4,4.15254
59950,48799,4,12293,12610,4,4.09129
59951,48779,4,12293,12610,7,2.91525
59951,48780,4,12293,12610,7,2.92384
59951,48781,4,12293,12610,7,2.97147
59951,48782,4,12293,12610,7,2.8286
59951,48783,4,12293,12610,7,3.29989
59951,48784,4,12293,12610,7,3.6115
59951,48785,4,12293,12610,7,3.69706
59951,48786,4,12293,12610,7,4.01247
59951,48787,4,12293,12658,6,4.00421
59951,48788,4,12293,12658,6,4.77558
59951,48789,4,12293,12642,6,5.32137
59951,48790,4,12293,12610,7,4.78032
59951,48791,4,12293,12610,7,4.8548
59951,48792,4,12277,12610,7,4.28577
59951,48793,4,12277,12610,8,4.9912
59951,48794,4,12293,12658,6,4.92323
59951,48795,4,12277,12610,7,3.61675
59951,48796,4,12277,12610,7,3.00911
59951,48797,4,12309,12610,4,4.16129
59951,48798,4,12277,12658,4,3.91425
59951,48799,4,12277,12610,4,3.82327
59952,48779,4,12277,12610,7,3.03865
59952,48780,4,12277,12610,7,3.20404
59952,48781,4,12277,12610,7,3.52108
59952,48782,4,12293,12610,7,3.21915
59952,48783,4,12293,12610,7,3.67406
59952,48784,4,12293,12610,7,3.56225
59952,48785,4,12293,12610,7,3.83116
59952,48786,4,12277,12610,1,4.23679
59952,48787,4,12293,12658,6,3.8487
59952,48788,4,12293,12658,6,4.62714
59952,48789,4,12293,12658,6,5.15718
59952,48790,4,12293,12610,7,4.47891
59952,48791,4,12277,12610,7,4.87941
59952,48792,4,12293,12658,6,4.4879
59952,48793,4,12293,12658,6,4.46203
59952,48794,4,12293,12610,8,4.6059
59952,48795,4,12277,12610,7,3.68466
59952,48796,4,12293,12610,8,3.65673
59952,48797,4,12309,12610,7,3.39955
59952,48798,4,12293,12658,8,4.76599
59952,48799,4,12293,12658,4,3.87349
59953,48779,4,12277,12610,7,3.23066
59953,48780,4,12277,12610,7,3.32602
59953,48781,4,12293,12658,9,3.34698
59953,48782,4,12293,12610,7,3.3837
59953,48783,4,12277,12610,7,3.67805
59953,48784,4,12293,12610,7,3.67666
59953,48785,4,12277,12610,1,3.73479
59953,48786,4,12277,12610,7,4.11646
59953,48787,4,12293,12658,6,4.05157
59953,48788,4,12293,12658,6,4.67989
59953,48789,4,12293,12658,6,5.28717
59953,48790,4,12293,12610,7,5.07958
59953,48791,4,12277,12610,7,4.59205
59953,48792,4,12293,12658,6,4.52466
59953,48793,4,12293,12658,6,4.35714
59953,48794,4,12277,12610,7,4.29072
59953,48795,4,12277,12610,7,3.98259
59953,48796,4,12309,12610,7,3.24773
59953,48797,4,12293,12610,8,3.24722
59953,48798,4,12293,12610,7,4.21403
59953,48799,4,12293,12610,2,4.40496
59954,48779,4,12277,12610,7,3.59385
59954,48780,4,12277,12610,7,3.34821
59954,48781,4,12277,12610,8,3.26585
59954,48782,4,12293,12658,9,3.40671
59954,48783,4,12277,12610,7,3.56179
59954,48784,4,12277,12610,7,3.70681
59954,48785,4,12277,12610,8,3.69948
59954,48786,4,12277,12610,8,4.01063
59954,48787,4,12293,12642,6,4.42627
59954,48788,4,12293,12658,6,4.57875
59954,48789,4,12293,12658,6,5.53266
59954,48790,4,12293,12610,7,4.16886
59954,48791,4,12277,12610,7,4.92902
59954,48792,4,12277,12658,6,4.39794
59954,48793,4,12293,12658,6,4.53084
59954,48794,4,12277,12610,7,4.42808
59954,48795,4,12277,12610,7,3.98657
59954,48796,4,12309,12610,7,3.36329
59954,48797,4,12293,12610,7,3.61731
59954,48798,4,12309,12610,8,4.02626
59954,48799,4,12261,12658,4,4.39002
59955,48779,4,12277,12610,7,3.53599
59955,48780,4,12277,12610,7,3.54798
59955,48781,4,12277,12610,8,3.45909
59955,48782,4,12277,12610,7,3.27999
59955,48783,4,12293,12658,9,3.46275
59955,48784,4,12277,12610,8,3.35801
59955,48785,4,12277,12610,8,3.40892
59955,48786,4,12293,12658,6,3.89824
59955,48787,4,12293,12658,6,4.54094
59955,48788,4,12293,12658,6,4.50263
59955,48789,4,12293,12610,7,5.10982
59955,48790,4,12277,12610,7,4.75292
59955,48791,4,12293,12674,6,4.51063
59955,48792,4,12277,12610,7,4.1916
59955,48793,4,12277,12610,7,4.44008
59955,48794,4,12293,12658,6,4.17719
59955,48795,4,12277,12610,7,3.71162
59955,48796,4,12277,12610,8,3.48555
59955,48797,4,12277,12610,7,3.53747
59955,48798,4,12261,12610,8,4.30442
59955,48799,4,12293,12642,4,4.1238
59956,48779,4,12277,12610,8,4.0003
59956,48780,4,12277,12610,7,3.66927
59956,48781,4,12277,12610,7,3.43369
59956,48782,4,12277,12610,7,3.47372
59956,48783,4,12293,12610,4,4.05403
59956,48784,4,12293,12610,4,3.75299
59956,48785,4,12293,12674,6,3.79132
59956,48786,4,12293,12658,6,3.78131
59956,48787,4,12293,12658,6,4.37973
59956,48788,4,12293,12610,7,4.91117
59956,48789,4,12293,12610,7,5.14741
59956,48790,4,12293,12610,7,4.70455
59956,48791,4,12277,12674,6,5.0734
59956,48792,4,12277,12610,8,4.24675
59956,48793,4,12277,12610,7,4.15513
59956,48794,4,12293,12658,6,4.2781
59956,48795,4,12277,12610,8,3.50204
59956,48796,4,12277,12610,8,3.47382
59956,48797,4,12277,12610,7,3.62942
59956,48798,4,12309,12658,4,4.01804
59956,48799,4,12309,12658,4,3.94681
59957,48779,4,12277,12610,8,3.99347
59957,48780,4,12277,12610,8,3.81665
59957,48781,4,12277,12610,7,3.42555
59957,48782,4,12277,12610,7,3.38692
59957,48783,4,12293,12610,4,3.91979
59957,48784,4,12293,12610,4,3.87977
59957,48785,4,12277,12610,8,3.71877
59957,48786,4,12293,12658,6,3.55461
59957,48787,4,12293,12658,6,4.02811
59957,48788,4,12293,12610,7,4.71869
59957,48789,4,12293,12610,7,4.57507
59957,48790,4,12293,12610,7,4.82885
59957,48791,4,12293,12610,4,4.43864
59957,48792,4,12293,12642,9,4.418
59957,48793,4,12277,12610,7,3.9588
59957,48794,4,12277,12610,7,4.20766
59957,48795,4,12277,12610,7,3.60946
59957,48796,4,12277,12610,7,3.58291
59957,48797,4,12277,12610,7,3.22408
59957,48798,4,12277,12610,4,4.11803
59957,48799,4,12277,12658,4,3.59654
59958,48779,4,12277,12610,4,3.98128
59958,48780,4,12277,12610,8,4.19394
59958,48781,4,12277,12610,7,3.80251
59958,48782,4,12277,12610,7,3.66879
59958,48783,4,12293,12610,4,4.00474
59958,48784,4,12277,12642,8,3.91916
59958,48785,4,12277,12610,8,3.7241
59958,48786,4,12293,12658,6,3.9025
59958,48787,4,12293,12658,6,3.99016
59958,48788,4,12293,12610,7,4.87845
59958,48789,4,12293,12610,7,4.87572
59958,48790,4,12277,12610,1,4.89875
59958,48791,4,12277,12642,6,4.6318
59958,48792,4,12277,12610,7,4.14028
59958,48793,4,12293,12642,9,4.85484
59958,48794,4,12277,12610,7,4.25395
59958,48795,4,12277,12610,7,3.58573
59958,48796,4,12293,12642,9,3.44518
59958,48797,4,12293,12642,9,3.40135
59958,48798,4,12293,12610,4,3.91581
59958,48799,4,12293,12658,4,3.24963
59923,48779,5,12642,13024,4,2.93758
59923,48780,5,12642,13024,4,2.58539
59923,48781,5,12658,13040,4,3.16577
59923,48782,5,12642,12992,2,2.36348
59923,48783,5,12642,13008,2,2.31832
59923,48784,5,12642,13008,4,2.969
59923,48785,5,12642,13024,4,2.9441
59923,48786,5,12626,13008,4,2.85436
59923,48787,5,12642,12992,2,2.43722
59923,48788,5,12642,13024,2,2.27659
59923,48789,5,12658,13008,2,2.33176
59923,48790,5,12642,13008,2,3.06171
59923,48791,5,12658,13008,2,3.10415
59923,48792,5,12658,13008,2,3.31667
59923,48793,5,12658,13008,2,3.3232
59923,48794,5,12658,13008,2,3.30208
59923,48795,5,12658,12992,2,3.0387
59923,48796,5,12658,13024,2,3.0827
59923,48797,5,12642,12992,2,3.49704
59923,48798,5,12658,12992,2,3.27707
59923,48799,5,12658,13008,2,3.15838
59924,48779,5,12642,13024,4,2.5242
59924,48780,5,12626,13008,4,2.33226
59924,48781,5,12642,13040,4,2.7113
59924,48782,5,12658,12992,2,2.25673
59924,48783,5,12642,13024,2,2.51073
59924,48784,5,12642,13040,4,2.70125
59924,48785,5,12642,13024,4,2.98622
59924,48786,5,12642,13024,4,3.20025
59924,48787,5,12626,13008,4,2.83834
59924,48788,5,12658,13008,2,2.16172
59924,48789,5,12642,13008,2,2.07798
59924,48790,5,12642,12992,2,2.15276
59924,48791,5,12642,12992,2,2.37982
59924,48792,5,12642,12992,2,2.47187
59924,48793,5,12642,13008,2,2.42977
59924,48794,5,12642,13008,2,2.53233
59924,48795,5,12642,13008,2,2.40272
59924,48796,5,12658,13008,2,2.29078
59924,48797,5,12642,12992,2,2.96574
59924,48798,5,12642,13008,2,3.01685
59924,48799,5,12642,13008,2,3.50554
59925,48779,5,12658,13024,4,2.35288
59925,48780,5,12626,13024,4,2.17715
59925,48781,5,12626,13008,4,2.45888
59925,48782,5,12674,12992,2,2.90293
59925,48783,5,12642,13008,4,2.78095
59925,48784,5,12658,13040,4,2.86928
59925,48785,5,12642,13024,4,3.2098
59925,48786,5,12642,13024,4,3.34482
59925,48787,5,12626,13008,4,2.76334
59925,48788,5,12642,13008,2,2.47056
59925,48789,5,12658,13008,2,1.93946
59925,48790,5,12674,12976,2,3.77735
59925,48791,5,12658,13008,4,3.62619
59925,48792,5,12658,13008,4,3.48107
59925,48793,5,12658,13024,11,3.94169
59925,48794,5,12658,13008,4,3.69165
59925,48795,5,12642,12992,2,3.29164
59925,48796,5,12658,12992,2,2.2906
59925,48797,5,12658,13008,2,2.2418
59925,48798,5,12658,13008,2,2.2733
59925,48799,5,12658,12992,2,2.48808
59926,48779,5,12658,12992,2,2.96513
59926,48780,5,12674,12976,2,2.65537
59926,48781,5,12658,12976,2,2.64164
59926,48782,5,12642,13008,11,2.31093
59926,48783,5,12642,13040,4,2.50501
59926,48784,5,12642,13024,4,2.42778
59926,48785,5,12658,13040,4,2.93221
59926,48786,5,12658,13024,4,3.28771
59926,48787,5,12642,13024,4,2.61267
59926,48788,5,12626,13008,2,3.4476
59926,48789,5,12674,12992,2,3.02108
59926,48790,5,12658,13024,4,3.28072
59926,48791,5,12642,13008,8,3.09016
59926,48792,5,12642,13008,8,3.35913
59926,48793,5,12626,13008,6,3.61809
59926,48794,5,12642,13008,6,3.75595
59926,48795,5,12642,13008,8,3.59742
59926,48796,5,12674,12992,2,3.00791
59926,48797,5,12658,12992,2,2.59961
59926,48798,5,12658,13008,2,2.80581
59926,48799,5,12674,12992,2,2.79477
59927,48779,5,12626,13008,4,2.96965
