longitude,latitude,label,start_date,end_date,id,index
-55.7573420255905,-11.5614583322881,Forest,2000-08-15,2001-08-15,1,1
-55.7573420255905,-11.5614583322881,Forest,2001-08-15,2002-08-15,2,1
-55.7573420255905,-11.5614583322881,Cotton_Fallow,2002-08-15,2003-08-15,3,1
-55.7573420255905,-11.5614583322881,Soybean_Fallow,2003-08-15,2004-08-15,4,1
-55.7573420255905,-11.5614583322881,Soybean_Fallow,2004-08-15,2005-08-15,5,1
-55.7573420255905,-11.5614583322881,Soybean_Fallow,2005-08-15,2006-08-15,6,1
-55.7573420255905,-11.5614583322881,Soybean_Fallow,2006-08-15,2007-08-15,7,1
-55.7573420255905,-11.5614583322881,Soybean_Fallow,2007-08-15,2008-08-15,8,1
-55.7573420255905,-11.5614583322881,Soybean_Fallow,2008-08-15,2009-08-15,9,1
-55.7573420255905,-11.5614583322881,Soybean_Fallow,2009-08-15,2010-08-15,10,1
-55.7573420255905,-11.5614583322881,Soybean_Fallow,2010-08-15,2011-08-15,11,1
-55.7573420255905,-11.5614583322881,Soybean_Maize,2011-08-15,2012-08-15,12,1
-55.7573420255905,-11.5614583322881,Soybean_Fallow,2012-08-15,2013-08-15,13,1
-55.7573420255905,-11.5614583322881,Soybean_Millet,2013-08-15,2014-08-15,14,1
-55.7573420255905,-11.5614583322881,Soybean_Millet,2014-08-15,2015-08-15,15,1
-55.7552155466132,-11.5614583322881,Forest,2000-08-15,2001-08-15,16,2
-55.7552155466132,-11.5614583322881,Forest,2001-08-15,2002-08-15,17,2
-55.7552155466132,-11.5614583322881,Cotton_Fallow,2002-08-15,2003-08-15,18,2
-55.7552155466132,-11.5614583322881,Soybean_Fallow,2003-08-15,2004-08-15,19,2
-55.7552155466132,-11.5614583322881,Soybean_Fallow,2004-08-15,2005-08-15,20,2
-55.7552155466132,-11.5614583322881,Soybean_Fallow,2005-08-15,2006-08-15,21,2
-55.7552155466132,-11.5614583322881,Soybean_Fallow,2006-08-15,2007-08-15,22,2
-55.7552155466132,-11.5614583322881,Soybean_Fallow,2007-08-15,2008-08-15,23,2
-55.7552155466132,-11.5614583322881,Soybean_Millet,2008-08-15,2009-08-15,24,2
-55.7552155466132,-11.5614583322881,Soybean_Fallow,2009-08-15,2010-08-15,25,2
-55.7552155466132,-11.5614583322881,Soybean_Fallow,2010-08-15,2011-08-15,26,2
-55.7552155466132,-11.5614583322881,Soybean_Maize,2011-08-15,2012-08-15,27,2
-55.7552155466132,-11.5614583322881,Soybean_Fallow,2012-08-15,2013-08-15,28,2
-55.7552155466132,-11.5614583322881,Soybean_Maize,2013-08-15,2014-08-15,29,2
-55.7552155466132,-11.5614583322881,Soybean_Millet,2014-08-15,2015-08-15,30,2
-55.7530890676358,-11.5614583322881,Forest,2000-08-15,2001-08-15,31,3
-55.7530890676358,-11.5614583322881,Forest,2001-08-15,2002-08-15,32,3
-55.7530890676358,-11.5614583322881,Cotton_Fallow,2002-08-15,2003-08-15,33,3
-55.7530890676358,-11.5614583322881,Soybean_Fallow,2003-08-15,2004-08-15,34,3
-55.7530890676358,-11.5614583322881,Soybean_Fallow,2004-08-15,2005-08-15,35,3
-55.7530890676358,-11.5614583322881,Soybean_Fallow,2005-08-15,2006-08-15,36,3
-55.7530890676358,-11.5614583322881,Soybean_Fallow,2006-08-15,2007-08-15,37,3
-55.7530890676358,-11.5614583322881,Soybean_Fallow,2007-08-15,2008-08-15,38,3
-55.7530890676358,-11.5614583322881,Soybean_Millet,2008-08-15,2009-08-15,39,3
-55.7530890676358,-11.5614583322881,Soybean_Fallow,2009-08-15,2010-08-15,40,3
-55.7530890676358,-11.5614583322881,Soybean_Fallow,2010-08-15,2011-08-15,41,3
-55.7530890676358,-11.5614583322881,Soybean_Maize,2011-08-15,2012-08-15,42,3
-55.7530890676358,-11.5614583322881,Soybean_Fallow,2012-08-15,2013-08-15,43,3
-55.7530890676358,-11.5614583322881,Soybean_Sunflower,2013-08-15,2014-08-15,44,3
-55.7530890676358,-11.5614583322881,Soybean_Millet,2014-08-15,2015-08-15,45,3
-55.7509625886585,-11.5614583322881,Forest,2000-08-15,2001-08-15,46,4
-55.7509625886585,-11.5614583322881,Forest,2001-08-15,2002-08-15,47,4
-55.7509625886585,-11.5614583322881,Soybean_Fallow,2002-08-15,2003-08-15,48,4
-55.7509625886585,-11.5614583322881,Soybean_Fallow,2003-08-15,2004-08-15,49,4
-55.7509625886585,-11.5614583322881,Soybean_Fallow,2004-08-15,2005-08-15,50,4
-55.7509625886585,-11.5614583322881,Soybean_Fallow,2005-08-15,2006-08-15,51,4
-55.7509625886585,-11.5614583322881,Soybean_Fallow,2006-08-15,2007-08-15,52,4
-55.7509625886585,-11.5614583322881,Soybean_Fallow,2007-08-15,2008-08-15,53,4
-55.7509625886585,-11.5614583322881,Soybean_Millet,2008-08-15,2009-08-15,54,4
-55.7509625886585,-11.5614583322881,Soybean_Fallow,2009-08-15,2010-08-15,55,4
-55.7509625886585,-11.5614583322881,Soybean_Fallow,2010-08-15,2011-08-15,56,4
-55.7509625886585,-11.5614583322881,Soybean_Maize,2011-08-15,2012-08-15,57,4
-55.7509625886585,-11.5614583322881,Soybean_Millet,2012-08-15,2013-08-15,58,4
-55.7509625886585,-11.5614583322881,Soybean_Millet,2013-08-15,2014-08-15,59,4
-55.7509625886585,-11.5614583322881,Soybean_Millet,2014-08-15,2015-08-15,60,4
-55.7488361096811,-11.5614583322881,Forest,2000-08-15,2001-08-15,61,5
-55.7488361096811,-11.5614583322881,Forest,2001-08-15,2002-08-15,62,5
-55.7488361096811,-11.5614583322881,Pasture,2002-08-15,2003-08-15,63,5
-55.7488361096811,-11.5614583322881,Soybean_Fallow,2003-08-15,2004-08-15,64,5
-55.7488361096811,-11.5614583322881,Soybean_Fallow,2004-08-15,2005-08-15,65,5
-55.7488361096811,-11.5614583322881,Soybean_Millet,2005-08-15,2006-08-15,66,5
-55.7488361096811,-11.5614583322881,Soybean_Fallow,2006-08-15,2007-08-15,67,5
-55.7488361096811,-11.5614583322881,Soybean_Millet,2007-08-15,2008-08-15,68,5
-55.7488361096811,-11.5614583322881,Soybean_Millet,2008-08-15,2009-08-15,69,5
-55.7488361096811,-11.5614583322881,Pasture,2009-08-15,2010-08-15,70,5
-55.7488361096811,-11.5614583322881,Soybean_Fallow,2010-08-15,2011-08-15,71,5
-55.7488361096811,-11.5614583322881,Cotton_Fallow,2011-08-15,2012-08-15,72,5
-55.7488361096811,-11.5614583322881,Soybean_Millet,2012-08-15,2013-08-15,73,5
-55.7488361096811,-11.5614583322881,Soybean_Millet,2013-08-15,2014-08-15,74,5
-55.7488361096811,-11.5614583322881,Soybean_Millet,2014-08-15,2015-08-15,75,5
-55.7467096307038,-11.5614583322881,Forest,2000-08-15,2001-08-15,76,6
-55.7467096307038,-11.5614583322881,Forest,2001-08-15,2002-08-15,77,6
-55.7467096307038,-11.5614583322881,Forest,2002-08-15,2003-08-15,78,6
-55.7467096307038,-11.5614583322881,Forest,2003-08-15,2004-08-15,79,6
-55.7467096307038,-11.5614583322881,Soybean_Millet,2004-08-15,2005-08-15,80,6
-55.7467096307038,-11.5614583322881,Pasture,2005-08-15,2006-08-15,81,6
-55.7467096307038,-11.5614583322881,Pasture,2006-08-15,2007-08-15,82,6
-55.7467096307038,-11.5614583322881,Pasture,2007-08-15,2008-08-15,83,6
-55.7467096307038,-11.5614583322881,Secondary-vegetation,2008-08-15,2009-08-15,84,6
-55.7467096307038,-11.5614583322881,Pasture,2009-08-15,2010-08-15,85,6
-55.7467096307038,-11.5614583322881,Soybean_Millet,2010-08-15,2011-08-15,86,6
-55.7467096307038,-11.5614583322881,Pasture,2011-08-15,2012-08-15,87,6
-55.7467096307038,-11.5614583322881,Soybean_Millet,2012-08-15,2013-08-15,88,6
-55.7467096307038,-11.5614583322881,Soybean_Millet,2013-08-15,2014-08-15,89,6
-55.7467096307038,-11.5614583322881,Pasture,2014-08-15,2015-08-15,90,6
-55.7445831517264,-11.5614583322881,Forest,2000-08-15,2001-08-15,91,7
-55.7445831517264,-11.5614583322881,Forest,2001-08-15,2002-08-15,92,7
-55.7445831517264,-11.5614583322881,Forest,2002-08-15,2003-08-15,93,7
-55.7445831517264,-11.5614583322881,Forest,2003-08-15,2004-08-15,94,7
-55.7445831517264,-11.5614583322881,Forest,2004-08-15,2005-08-15,95,7
-55.7445831517264,-11.5614583322881,Pasture,2005-08-15,2006-08-15,96,7
-55.7445831517264,-11.5614583322881,Pasture,2006-08-15,2007-08-15,97,7
-55.7445831517264,-11.5614583322881,Pasture,2007-08-15,2008-08-15,98,7
-55.7445831517264,-11.5614583322881,Secondary-vegetation,2008-08-15,2009-08-15,99,7
-55.7445831517264,-11.5614583322881,Secondary-vegetation,2009-08-15,2010-08-15,100,7
-55.7445831517264,-11.5614583322881,Pasture,2010-08-15,2011-08-15,101,7
-55.7445831517264,-11.5614583322881,Pasture,2011-08-15,2012-08-15,102,7
-55.7445831517264,-11.5614583322881,Pasture,2012-08-15,2013-08-15,103,7
-55.7445831517264,-11.5614583322881,Pasture,2013-08-15,2014-08-15,104,7
-55.7445831517264,-11.5614583322881,Pasture,2014-08-15,2015-08-15,105,7
-55.7424566727491,-11.5614583322881,Pasture,2000-08-15,2001-08-15,106,8
-55.7424566727491,-11.5614583322881,Pasture,2001-08-15,2002-08-15,107,8
-55.7424566727491,-11.5614583322881,Pasture,2002-08-15,2003-08-15,108,8
-55.7424566727491,-11.5614583322881,Pasture,2003-08-15,2004-08-15,109,8
-55.7424566727491,-11.5614583322881,Soybean_Millet,2004-08-15,2005-08-15,110,8
-55.7424566727491,-11.5614583322881,Cotton_Fallow,2005-08-15,2006-08-15,111,8
-55.7424566727491,-11.5614583322881,Pasture,2006-08-15,2007-08-15,112,8
-55.7424566727491,-11.5614583322881,Pasture,2007-08-15,2008-08-15,113,8
-55.7424566727491,-11.5614583322881,Pasture,2008-08-15,2009-08-15,114,8
-55.7424566727491,-11.5614583322881,Pasture,2009-08-15,2010-08-15,115,8
-55.7424566727491,-11.5614583322881,Pasture,2010-08-15,2011-08-15,116,8
-55.7424566727491,-11.5614583322881,Soybean_Millet,2011-08-15,2012-08-15,117,8
-55.7424566727491,-11.5614583322881,Soybean_Millet,2012-08-15,2013-08-15,118,8
-55.7424566727491,-11.5614583322881,Soybean_Millet,2013-08-15,2014-08-15,119,8
-55.7424566727491,-11.5614583322881,Pasture,2014-08-15,2015-08-15,120,8
-55.7403301937717,-11.5614583322881,Soybean_Fallow,2000-08-15,2001-08-15,121,9
-55.7403301937717,-11.5614583322881,Cotton_Fallow,2001-08-15,2002-08-15,122,9
-55.7403301937717,-11.5614583322881,Soybean_Millet,2002-08-15,2003-08-15,123,9
-55.7403301937717,-11.5614583322881,Soybean_Millet,2003-08-15,2004-08-15,124,9
-55.7403301937717,-11.5614583322881,Soybean_Millet,2004-08-15,2005-08-15,125,9
-55.7403301937717,-11.5614583322881,Cotton_Fallow,2005-08-15,2006-08-15,126,9
-55.7403301937717,-11.5614583322881,Cotton_Fallow,2006-08-15,2007-08-15,127,9
-55.7403301937717,-11.5614583322881,Cotton_Fallow,2007-08-15,2008-08-15,128,9
-55.7403301937717,-11.5614583322881,Cotton_Fallow,2008-08-15,2009-08-15,129,9
-55.7403301937717,-11.5614583322881,Soybean_Fallow,2009-08-15,2010-08-15,130,9
-55.7403301937717,-11.5614583322881,Cotton_Fallow,2010-08-15,2011-08-15,131,9
-55.7403301937717,-11.5614583322881,Soybean_Millet,2011-08-15,2012-08-15,132,9
-55.7403301937717,-11.5614583322881,Soybean_Millet,2012-08-15,2013-08-15,133,9
-55.7403301937717,-11.5614583322881,Soybean_Millet,2013-08-15,2014-08-15,134,9
-55.7403301937717,-11.5614583322881,Soybean_Millet,2014-08-15,2015-08-15,135,9
-55.7382037147944,-11.5614583322881,Soybean_Fallow,2000-08-15,2001-08-15,136,10
-55.7382037147944,-11.5614583322881,Cotton_Fallow,2001-08-15,2002-08-15,137,10
-55.7382037147944,-11.5614583322881,Cotton_Fallow,2002-08-15,2003-08-15,138,10
-55.7382037147944,-11.5614583322881,Soybean_Fallow,2003-08-15,2004-08-15,139,10
-55.7382037147944,-11.5614583322881,Soybean_Millet,2004-08-15,2005-08-15,140,10
-55.7382037147944,-11.5614583322881,Cotton_Fallow,2005-08-15,2006-08-15,141,10
-55.7382037147944,-11.5614583322881,Cotton_Fallow,2006-08-15,2007-08-15,142,10
-55.7382037147944,-11.5614583322881,Cotton_Fallow,2007-08-15,2008-08-15,143,10
-55.7382037147944,-11.5614583322881,Pasture,2008-08-15,2009-08-15,144,10
-55.7382037147944,-11.5614583322881,Pasture,2009-08-15,2010-08-15,145,10
-55.7382037147944,-11.5614583322881,Cotton_Fallow,2010-08-15,2011-08-15,146,10
-55.7382037147944,-11.5614583322881,Soybean_Millet,2011-08-15,2012-08-15,147,10
-55.7382037147944,-11.5614583322881,Soybean_Sunflower,2012-08-15,2013-08-15,148,10
-55.7382037147944,-11.5614583322881,Soybean_Millet,2013-08-15,2014-08-15,149,10
-55.7382037147944,-11.5614583322881,Soybean_Millet,2014-08-15,2015-08-15,150,10
-55.736077235817,-11.5614583322881,Cotton_Fallow,2000-08-15,2001-08-15,151,11
-55.736077235817,-11.5614583322881,Cotton_Fallow,2001-08-15,2002-08-15,152,11
-55.736077235817,-11.5614583322881,Cotton_Fallow,2002-08-15,2003-08-15,153,11
-55.736077235817,-11.5614583322881,Soybean_Millet,2003-08-15,2004-08-15,154,11
-55.736077235817,-11.5614583322881,Soybean_Millet,2004-08-15,2005-08-15,155,11
-55.736077235817,-11.5614583322881,Cotton_Fallow,2005-08-15,2006-08-15,156,11
-55.736077235817,-11.5614583322881,Cotton_Fallow,2006-08-15,2007-08-15,157,11
-55.736077235817,-11.5614583322881,Cotton_Fallow,2007-08-15,2008-08-15,158,11
-55.736077235817,-11.5614583322881,Pasture,2008-08-15,2009-08-15,159,11
-55.736077235817,-11.5614583322881,Pasture,2009-08-15,2010-08-15,160,11
-55.736077235817,-11.5614583322881,Cotton_Fallow,2010-08-15,2011-08-15,161,11
-55.736077235817,-11.5614583322881,Soybean_Millet,2011-08-15,2012-08-15,162,11
-55.736077235817,-11.5614583322881,Soybean_Millet,2012-08-15,2013-08-15,163,11
-55.736077235817,-11.5614583322881,Soybean_Maize,2013-08-15,2014-08-15,164,11
-55.736077235817,-11.5614583322881,Soybean_Millet,2014-08-15,2015-08-15,165,11
-55.7339507568397,-11.5614583322881,Cotton_Fallow,2000-08-15,2001-08-15,166,12
-55.7339507568397,-11.5614583322881,Cotton_Fallow,2001-08-15,2002-08-15,167,12
-55.7339507568397,-11.5614583322881,Soybean_Fallow,2002-08-15,2003-08-15,168,12
-55.7339507568397,-11.5614583322881,Soybean_Millet,2003-08-15,2004-08-15,169,12
-55.7339507568397,-11.5614583322881,Soybean_Fallow,2004-08-15,2005-08-15,170,12
-55.7339507568397,-11.5614583322881,Cotton_Fallow,2005-08-15,2006-08-15,171,12
-55.7339507568397,-11.5614583322881,Cotton_Fallow,2006-08-15,2007-08-15,172,12
-55.7339507568397,-11.5614583322881,Cotton_Fallow,2007-08-15,2008-08-15,173,12
-55.7339507568397,-11.5614583322881,Pasture,2008-08-15,2009-08-15,174,12
-55.7339507568397,-11.5614583322881,Soybean_Fallow,2009-08-15,2010-08-15,175,12
-55.7339507568397,-11.5614583322881,Cotton_Fallow,2010-08-15,2011-08-15,176,12
-55.7339507568397,-11.5614583322881,Soybean_Millet,2011-08-15,2012-08-15,177,12
-55.7339507568397,-11.5614583322881,Soybean_Millet,2012-08-15,2013-08-15,178,12
-55.7339507568397,-11.5614583322881,Soybean_Maize,2013-08-15,2014-08-15,179,12
-55.7339507568397,-11.5614583322881,Soybean_Millet,2014-08-15,2015-08-15,180,12
-55.7318242778623,-11.5614583322881,Soybean_Fallow,2000-08-15,2001-08-15,181,13
-55.7318242778623,-11.5614583322881,Cotton_Fallow,2001-08-15,2002-08-15,182,13
-55.7318242778623,-11.5614583322881,Soybean_Fallow,2002-08-15,2003-08-15,183,13
-55.7318242778623,-11.5614583322881,Soybean_Fallow,2003-08-15,2004-08-15,184,13
-55.7318242778623,-11.5614583322881,Soybean_Fallow,2004-08-15,2005-08-15,185,13
-55.7318242778623,-11.5614583322881,Cotton_Fallow,2005-08-15,2006-08-15,186,13
-55.7318242778623,-11.5614583322881,Cotton_Fallow,2006-08-15,2007-08-15,187,13
-55.7318242778623,-11.5614583322881,Cotton_Fallow,2007-08-15,2008-08-15,188,13
-55.7318242778623,-11.5614583322881,Pasture,2008-08-15,2009-08-15,189,13
-55.7318242778623,-11.5614583322881,Soybean_Millet,2009-08-15,2010-08-15,190,13
-55.7318242778623,-11.5614583322881,Cotton_Fallow,2010-08-15,2011-08-15,191,13
-55.7318242778623,-11.5614583322881,Soybean_Millet,2011-08-15,2012-08-15,192,13
-55.7318242778623,-11.5614583322881,Soybean_Millet,2012-08-15,2013-08-15,193,13
-55.7318242778623,-11.5614583322881,Soybean_Maize,2013-08-15,2014-08-15,194,13
-55.7318242778623,-11.5614583322881,Soybean_Millet,2014-08-15,2015-08-15,195,13
-55.729697798885,-11.5614583322881,Soybean_Millet,2000-08-15,2001-08-15,196,14
-55.729697798885,-11.5614583322881,Soybean_Fallow,2001-08-15,2002-08-15,197,14
-55.729697798885,-11.5614583322881,Pasture,2002-08-15,2003-08-15,198,14
-55.729697798885,-11.5614583322881,Pasture,2003-08-15,2004-08-15,199,14
-55.729697798885,-11.5614583322881,Pasture,2004-08-15,2005-08-15,200,14
-55.729697798885,-11.5614583322881,Cotton_Fallow,2005-08-15,2006-08-15,201,14
-55.729697798885,-11.5614583322881,Pasture,2006-08-15,2007-08-15,202,14
-55.729697798885,-11.5614583322881,Cotton_Fallow,2007-08-15,2008-08-15,203,14
-55.729697798885,-11.5614583322881,Pasture,2008-08-15,2009-08-15,204,14
-55.729697798885,-11.5614583322881,Soybean_Fallow,2009-08-15,2010-08-15,205,14
-55.729697798885,-11.5614583322881,Soybean_Millet,2010-08-15,2011-08-15,206,14
-55.729697798885,-11.5614583322881,Soybean_Millet,2011-08-15,2012-08-15,207,14
-55.729697798885,-11.5614583322881,Soybean_Cotton,2012-08-15,2013-08-15,208,14
-55.729697798885,-11.5614583322881,Soybean_Sunflower,2013-08-15,2014-08-15,209,14
-55.729697798885,-11.5614583322881,Soybean_Millet,2014-08-15,2015-08-15,210,14
-55.7275713199076,-11.5614583322881,Pasture,2000-08-15,2001-08-15,211,15
-55.7275713199076,-11.5614583322881,Forest,2001-08-15,2002-08-15,212,15
-55.7275713199076,-11.5614583322881,Pasture,2002-08-15,2003-08-15,213,15
-55.7275713199076,-11.5614583322881,Secondary-vegetation,2003-08-15,2004-08-15,214,15
-55.7275713199076,-11.5614583322881,Soybean_Fallow,2004-08-15,2005-08-15,215,15
-55.7275713199076,-11.5614583322881,Cotton_Fallow,2005-08-15,2006-08-15,216,15
-55.7275713199076,-11.5614583322881,Pasture,2006-08-15,2007-08-15,217,15
-55.7275713199076,-11.5614583322881,Pasture,2007-08-15,2008-08-15,218,15
-55.7275713199076,-11.5614583322881,Pasture,2008-08-15,2009-08-15,219,15
-55.7275713199076,-11.5614583322881,Soybean_Millet,2009-08-15,2010-08-15,220,15
-55.7275713199076,-11.5614583322881,Soybean_Millet,2010-08-15,2011-08-15,221,15
-55.7275713199076,-11.5614583322881,Soybean_Millet,2011-08-15,2012-08-15,222,15
-55.7275713199076,-11.5614583322881,Soybean_Millet,2012-08-15,2013-08-15,223,15
-55.7275713199076,-11.5614583322881,Soybean_Maize,2013-08-15,2014-08-15,224,15
-55.7275713199076,-11.5614583322881,Soybean_Millet,2014-08-15,2015-08-15,225,15
-55.7254448409303,-11.5614583322881,Forest,2000-08-15,2001-08-15,226,16
-55.7254448409303,-11.5614583322881,Forest,2001-08-15,2002-08-15,227,16
-55.7254448409303,-11.5614583322881,Forest,2002-08-15,2003-08-15,228,16
-55.7254448409303,-11.5614583322881,Forest,2003-08-15,2004-08-15,229,16
-55.7254448409303,-11.5614583322881,Pasture,2004-08-15,2005-08-15,230,16
-55.7254448409303,-11.5614583322881,Pasture,2005-08-15,2006-08-15,231,16
-55.7254448409303,-11.5614583322881,Secondary-vegetation,2006-08-15,2007-08-15,232,16
-55.7254448409303,-11.5614583322881,Pasture,2007-08-15,2008-08-15,233,16
-55.7254448409303,-11.5614583322881,Secondary-vegetation,2008-08-15,2009-08-15,234,16
-55.7254448409303,-11.5614583322881,Pasture,2009-08-15,2010-08-15,235,16
-55.7254448409303,-11.5614583322881,Secondary-vegetation,2010-08-15,2011-08-15,236,16
-55.7254448409303,-11.5614583322881,Secondary-vegetation,2011-08-15,2012-08-15,237,16
-55.7254448409303,-11.5614583322881,Pasture,2012-08-15,2013-08-15,238,16
-55.7254448409303,-11.5614583322881,Soybean_Millet,2013-08-15,2014-08-15,239,16
-55.7254448409303,-11.5614583322881,Soybean_Millet,2014-08-15,2015-08-15,240,16
-55.7233183619529,-11.5614583322881,Forest,2000-08-15,2001-08-15,241,17
-55.7233183619529,-11.5614583322881,Forest,2001-08-15,2002-08-15,242,17
-55.7233183619529,-11.5614583322881,Forest,2002-08-15,2003-08-15,243,17
-55.7233183619529,-11.5614583322881,Forest,2003-08-15,2004-08-15,244,17
-55.7233183619529,-11.5614583322881,Forest,2004-08-15,2005-08-15,245,17
-55.7233183619529,-11.5614583322881,Forest,2005-08-15,2006-08-15,246,17
-55.7233183619529,-11.5614583322881,Forest,2006-08-15,2007-08-15,247,17
-55.7233183619529,-11.5614583322881,Forest,2007-08-15,2008-08-15,248,17
-55.7233183619529,-11.5614583322881,Forest,2008-08-15,2009-08-15,249,17
-55.7233183619529,-11.5614583322881,Forest,2009-08-15,2010-08-15,250,17
-55.7233183619529,-11.5614583322881,Forest,2010-08-15,2011-08-15,251,17
-55.7233183619529,-11.5614583322881,Forest,2011-08-15,2012-08-15,252,17
-55.7233183619529,-11.5614583322881,Forest,2012-08-15,2013-08-15,253,17
-55.7233183619529,-11.5614583322881,Soybean_Fallow,2013-08-15,2014-08-15,254,17
-55.7233183619529,-11.5614583322881,Soybean_Fallow,2014-08-15,2015-08-15,255,17
-55.7211918829756,-11.5614583322881,Forest,2000-08-15,2001-08-15,256,18
-55.7211918829756,-11.5614583322881,Forest,2001-08-15,2002-08-15,257,18
-55.7211918829756,-11.5614583322881,Forest,2002-08-15,2003-08-15,258,18
-55.7211918829756,-11.5614583322881,Forest,2003-08-15,2004-08-15,259,18
-55.7211918829756,-11.5614583322881,Forest,2004-08-15,2005-08-15,260,18
-55.7211918829756,-11.5614583322881,Forest,2005-08-15,2006-08-15,261,18
-55.7211918829756,-11.5614583322881,Forest,2006-08-15,2007-08-15,262,18
-55.7211918829756,-11.5614583322881,Forest,2007-08-15,2008-08-15,263,18
-55.7211918829756,-11.5614583322881,Forest,2008-08-15,2009-08-15,264,18
-55.7211918829756,-11.5614583322881,Forest,2009-08-15,2010-08-15,265,18
-55.7211918829756,-11.5614583322881,Forest,2010-08-15,2011-08-15,266,18
-55.7211918829756,-11.5614583322881,Forest,2011-08-15,2012-08-15,267,18
-55.7211918829756,-11.5614583322881,Forest,2012-08-15,2013-08-15,268,18
-55.7211918829756,-11.5614583322881,Pasture,2013-08-15,2014-08-15,269,18
-55.7211918829756,-11.5614583322881,Soybean_Fallow,2014-08-15,2015-08-15,270,18
-55.7190654039982,-11.5614583322881,Forest,2000-08-15,2001-08-15,271,19
-55.7190654039982,-11.5614583322881,Forest,2001-08-15,2002-08-15,272,19
-55.7190654039982,-11.5614583322881,Forest,2002-08-15,2003-08-15,273,19
-55.7190654039982,-11.5614583322881,Forest,2003-08-15,2004-08-15,274,19
-55.7190654039982,-11.5614583322881,Forest,2004-08-15,2005-08-15,275,19
-55.7190654039982,-11.5614583322881,Forest,2005-08-15,2006-08-15,276,19
-55.7190654039982,-11.5614583322881,Forest,2006-08-15,2007-08-15,277,19
-55.7190654039982,-11.5614583322881,Forest,2007-08-15,2008-08-15,278,19
-55.7190654039982,-11.5614583322881,Forest,2008-08-15,2009-08-15,279,19
-55.7190654039982,-11.5614583322881,Forest,2009-08-15,2010-08-15,280,19
-55.7190654039982,-11.5614583322881,Forest,2010-08-15,2011-08-15,281,19
-55.7190654039982,-11.5614583322881,Forest,2011-08-15,2012-08-15,282,19
-55.7190654039982,-11.5614583322881,Forest,2012-08-15,2013-08-15,283,19
-55.7190654039982,-11.5614583322881,Forest,2013-08-15,2014-08-15,284,19
-55.7190654039982,-11.5614583322881,Soybean_Fallow,2014-08-15,2015-08-15,285,19
-55.7169389250209,-11.5614583322881,Forest,2000-08-15,2001-08-15,286,20
-55.7169389250209,-11.5614583322881,Forest,2001-08-15,2002-08-15,287,20
-55.7169389250209,-11.5614583322881,Forest,2002-08-15,2003-08-15,288,20
-55.7169389250209,-11.5614583322881,Forest,2003-08-15,2004-08-15,289,20
-55.7169389250209,-11.5614583322881,Forest,2004-08-15,2005-08-15,290,20
-55.7169389250209,-11.5614583322881,Forest,2005-08-15,2006-08-15,291,20
-55.7169389250209,-11.5614583322881,Forest,2006-08-15,2007-08-15,292,20
-55.7169389250209,-11.5614583322881,Forest,2007-08-15,2008-08-15,293,20
-55.7169389250209,-11.5614583322881,Forest,2008-08-15,2009-08-15,294,20
-55.7169389250209,-11.5614583322881,Forest,2009-08-15,2010-08-15,295,20
-55.7169389250209,-11.5614583322881,Forest,2010-08-15,2011-08-15,296,20
-55.7169389250209,-11.5614583322881,Forest,2011-08-15,2012-08-15,297,20
-55.7169389250209,-11.5614583322881,Forest,2012-08-15,2013-08-15,298,20
-55.7169389250209,-11.5614583322881,Forest,2013-08-15,2014-08-15,299,20
-55.7169389250209,-11.5614583322881,Forest,2014-08-15,2015-08-15,300,20
-55.7148124460435,-11.5614583322881,Forest,2000-08-15,2001-08-15,301,21
-55.7148124460435,-11.5614583322881,Forest,2001-08-15,2002-08-15,302,21
-55.7148124460435,-11.5614583322881,Forest,2002-08-15,2003-08-15,303,21
-55.7148124460435,-11.5614583322881,Forest,2003-08-15,2004-08-15,304,21
-55.7148124460435,-11.5614583322881,Forest,2004-08-15,2005-08-15,305,21
-55.7148124460435,-11.5614583322881,Forest,2005-08-15,2006-08-15,306,21
-55.7148124460435,-11.5614583322881,Forest,2006-08-15,2007-08-15,307,21
-55.7148124460435,-11.5614583322881,Forest,2007-08-15,2008-08-15,308,21
-55.7148124460435,-11.5614583322881,Forest,2008-08-15,2009-08-15,309,21
-55.7148124460435,-11.5614583322881,Forest,2009-08-15,2010-08-15,310,21
-55.7148124460435,-11.5614583322881,Forest,2010-08-15,2011-08-15,311,21
-55.7148124460435,-11.5614583322881,Forest,2011-08-15,2012-08-15,312,21
-55.7148124460435,-11.5614583322881,Forest,2012-08-15,2013-08-15,313,21
-55.7148124460435,-11.5614583322881,Forest,2013-08-15,2014-08-15,314,21
-55.7148124460435,-11.5614583322881,Forest,2014-08-15,2015-08-15,315,21
-55.7126859670662,-11.5614583322881,Forest,2000-08-15,2001-08-15,316,22
-55.7126859670662,-11.5614583322881,Forest,2001-08-15,2002-08-15,317,22
-55.7126859670662,-11.5614583322881,Forest,2002-08-15,2003-08-15,318,22
-55.7126859670662,-11.5614583322881,Forest,2003-08-15,2004-08-15,319,22
-55.7126859670662,-11.5614583322881,Forest,2004-08-15,2005-08-15,320,22
-55.7126859670662,-11.5614583322881,Forest,2005-08-15,2006-08-15,321,22
-55.7126859670662,-11.5614583322881,Forest,2006-08-15,2007-08-15,322,22
-55.7126859670662,-11.5614583322881,Forest,2007-08-15,2008-08-15,323,22
-55.7126859670662,-11.5614583322881,Forest,2008-08-15,2009-08-15,324,22
